,jd,lon,lat,sat,cyc,dir,azif,azim,azia,incf,incm,inca,sigf,sigm,siga,swath,kpf,kpm,kpa,mdis,num
2009-01-15 16:15:35+00:00,2454847.1774966093,0.0,0.0,3,0,D,55.729766845703125,101.07526397705078,146.3393096923828,41.56866455078125,31.558582305908203,41.56511688232422,-16.990585327148438,-14.630109786987305,-16.98200035095215,1,0.03254985436797142,0.03999299556016922,0.04195742309093475,3.1979188919067383,7
2009-01-17 03:15:20+00:00,2454848.6356594795,0.0,0.0,3,0,A,116.79177856445312,71.91228485107422,26.959402084350586,48.363555908203125,37.59779739379883,48.33904266357422,-16.084552764892578,-13.875521659851074,-15.897491455078125,0,0.04475288465619087,0.0315977968275547,0.04004068672657013,3.404062509536743,7
2009-01-17 17:14:09+00:00,2454849.2181657646,0.0,0.0,3,0,D,-25.03708267211914,-69.84274291992188,-114.8532943725586,61.125404357910156,50.045658111572266,61.27436828613281,-17.22286605834961,-15.211464881896973,-17.457931518554688,0,0.034639932215213776,0.037844832986593246,0.029904555529356003,3.5122432708740234,7
2009-01-18 16:53:33+00:00,2454850.203856366,0.0,0.0,3,0,D,-28.130870819091797,-73.0071029663086,-118.12333679199219,37.057151794433594,27.747556686401367,37.11158752441406,-13.879193305969238,-11.524801254272461,-13.894187927246094,0,0.026800962164998055,0.040134403854608536,0.03147104009985924,4.174384593963623,6
2009-01-19 04:14:00+00:00,2454850.676394063,0.0,0.0,3,0,A,-144.9777069091797,-99.20010375976562,-53.370025634765625,57.45926284790039,46.05247116088867,57.3529167175293,-17.701786041259766,-15.965703964233398,-17.41185188293457,1,0.03122834488749504,0.032166436314582825,0.03539682924747467,6.652764797210693,6
2009-01-20 16:12:09+00:00,2454852.175108473,0.0,0.0,3,0,D,55.07700729370117,100.55318450927734,145.9426727294922,46.56428527832031,35.923152923583984,46.574546813964844,-16.39974594116211,-14.266582489013672,-16.427648544311523,1,0.03326006606221199,0.0370875783264637,0.035796232521533966,3.838949680328369,7
2009-01-22 03:11:56+00:00,2454853.633292466,0.0,0.0,3,0,A,116.2392578125,71.35926055908203,26.43558120727539,52.40121841430664,41.35993194580078,52.35655212402344,-17.547225952148438,-15.430831909179688,-17.408998489379883,0,0.03429633378982544,0.04182872921228409,0.04210049286484718,5.740034580230713,6
2009-01-22 17:10:44+00:00,2454854.215798276,0.0,0.0,3,0,D,-25.585702896118164,-70.38661193847656,-115.38085174560547,58.164764404296875,47.06428909301758,58.30944061279297,-17.610307693481445,-16.22913932800293,-17.83868408203125,0,0.029181845486164093,0.03929724171757698,0.032395001500844955,5.035269260406494,7
2009-01-24 04:10:33+00:00,2454855.673999862,0.0,0.0,3,0,A,-145.35894775390625,-99.71443939208984,-54.03273391723633,53.83510208129883,42.55226516723633,53.72195816040039,-18.72126579284668,-16.8183650970459,-18.670515060424805,1,0.04175015911459923,0.03267330676317215,0.03241206705570221,7.47168493270874,6
2009-01-25 16:08:41+00:00,2454857.1727073384,0.0,0.0,3,0,D,54.42021560668945,100.03703308105469,145.5523681640625,50.967742919921875,39.927276611328125,50.97333908081055,-18.080352783203125,-16.019357681274414,-17.8414363861084,1,0.03803037479519844,0.029838383197784424,0.030053719878196716,6.218161582946777,7
2009-01-27 03:08:30+00:00,2454858.6309089474,0.0,0.0,3,0,A,115.69551849365234,70.80587768554688,25.901445388793945,56.0136604309082,44.84550476074219,55.9688606262207,-19.327545166015625,-17.42099380493164,-19.259017944335938,0,0.03967200592160225,0.038779616355895996,0.05061863735318184,5.146964073181152,7
2009-01-27 17:07:18+00:00,2454859.213414283,0.0,0.0,3,0,D,-26.11976432800293,-70.92399597167969,-115.91400909423828,54.88493347167969,43.830196380615234,55.00844192504883,-18.921058654785156,-17.28211212158203,-18.76749038696289,0,0.039804425090551376,0.03304353728890419,0.03875185549259186,5.0858049392700195,7
2009-01-29 04:07:06+00:00,2454860.671600672,0.0,0.0,3,0,A,-145.75059509277344,-100.2348403930664,-54.69752502441406,49.694671630859375,38.70159912109375,49.59943771362305,-17.646902084350586,-15.343978881835938,-17.588388442993164,1,0.0339454747736454,0.04128582403063774,0.03639001026749611,5.444918155670166,7
2009-01-30 16:05:14+00:00,2454862.170311494,0.0,0.0,3,0,D,53.74639129638672,99.5121078491211,145.15924072265625,54.93684387207031,43.66719436645508,54.95052719116211,-17.74770164489746,-16.241443634033203,-17.669736862182617,1,0.03433387726545334,0.029991166666150093,0.03599556162953377,4.479991912841797,7
2009-02-01 03:05:05+00:00,2454863.62853948,0.0,0.0,3,0,A,115.15840148925781,70.24932861328125,25.357507705688477,59.237571716308594,48.03030014038086,59.17070388793945,-18.66762351989746,-16.830047607421875,-18.651691436767578,0,0.035110801458358765,0.03294843062758446,0.031182391569018364,6.606315612792969,6
2009-02-01 17:03:52+00:00,2454864.2110239128,0.0,0.0,3,0,D,-26.655696868896484,-71.4656982421875,-116.46515655517578,51.12737274169922,40.23463439941406,51.23824691772461,-16.875072479248047,-15.323076248168945,-17.48196792602539,0,0.034852996468544006,0.04213281348347664,0.039312176406383514,3.614698648452759,7
2009-02-03 04:03:38+00:00,2454865.669199688,0.0,0.0,3,0,A,-146.13922119140625,-100.75152587890625,-55.359580993652344,45.071468353271484,34.552337646484375,44.980709075927734,-16.87155532836914,-14.850116729736328,-16.516738891601562,1,0.033921848982572556,0.0399736687541008,0.038676850497722626,4.411708831787109,7
2009-02-04 16:01:47+00:00,2454867.1679104054,0.0,0.0,3,0,D,53.06621551513672,98.98550415039062,144.77130126953125,58.48613739013672,47.11507034301758,58.49920654296875,-18.895490646362305,-17.308013916015625,-18.7606201171875,1,0.03007187880575657,0.028491755947470665,0.03974590450525284,6.582395076751709,6
2009-02-05 03:22:14+00:00,2454867.6404481716,0.0,0.0,3,0,A,117.92105102539062,73.01964569091797,27.963150024414062,38.771820068359375,29.149633407592773,38.747344970703125,-15.305142402648926,-13.263594627380371,-15.315935134887695,0,0.03526408225297928,0.05308094993233681,0.033239465206861496,4.293506145477295,7
2009-02-06 03:01:38+00:00,2454868.626137975,0.0,0.0,3,0,A,114.62699890136719,69.69286346435547,24.797876358032227,62.12004852294922,50.94682312011719,62.0471305847168,-18.936132431030273,-17.27630615234375,-18.727802276611328,0,0.03670750558376312,0.034630466252565384,0.03927091136574745,4.408283710479736,7
2009-02-06 17:00:26+00:00,2454869.208643959,0.0,0.0,3,0,D,-27.16851234436035,-71.98921203613281,-117.00879669189453,46.961326599121094,36.37517547607422,47.05774688720703,-16.354373931884766,-14.789403915405273,-16.49189567565918,0,0.03108849748969078,0.03466970846056938,0.03138642758131027,2.1895065307617188,7
2009-02-07 04:20:57+00:00,2454869.6812251625,0.0,0.0,3,0,A,-144.23358154296875,-98.16850280761719,-52.01258087158203,63.59415054321289,52.174766540527344,63.484153747558594,-19.05970001220703,-17.58698081970215,-18.84980583190918,1,0.03241262584924698,0.03528619185090065,0.030236011371016502,5.715539932250977,6
2009-02-08 04:00:12+00:00,2454870.666806702,0.0,0.0,3,0,A,-146.53684997558594,-101.27481079101562,-56.01920700073242,39.81903839111328,30.0190372467041,39.73031997680664,-15.585132598876953,-13.637868881225586,-15.28936767578125,1,0.030497577041387558,0.04165090247988701,0.03492194786667824,7.183077812194824,6
2009-02-08 16:19:04+00:00,2454871.1799155446,0.0,0.0,3,0,D,56.310001373291016,101.52999877929688,146.67999267578125,36.65999984741211,27.431076049804688,36.66999816894531,-15.328510284423828,-12.652856826782227,-15.347870826721191,1,0.03469988331198692,0.04032279923558235,0.035380009561777115,8.741089820861816,3
2009-02-09 15:58:18+00:00,2454872.165497304,0.0,0.0,3,0,D,52.386470794677734,98.46688079833984,144.3976287841797,61.62581253051758,50.23516082763672,61.63581466674805,-17.285436630249023,-14.768915176391602,-16.659399032592773,1,0.02874402329325676,0.02717694640159607,0.032728202641010284,6.136837959289551,6
2009-02-10 03:18:48+00:00,2454872.638057686,0.0,0.0,3,0,A,117.34603118896484,72.45918273925781,27.466447830200195,43.93519592285156,33.611167907714844,43.91384506225586,-16.15367317199707,-13.487686157226562,-15.626250267028809,0,0.04246249049901962,0.040846772491931915,0.043589070439338684,4.045572757720947,7
2009-02-11 16:57:00+00:00,2454874.2062572227,0.0,0.0,3,0,D,-27.669221878051758,-72.51436614990234,-117.57312774658203,42.233036041259766,32.1656494140625,42.30838394165039,-15.762848854064941,-13.770035743713379,-15.990784645080566,0,0.03129199519753456,0.03489960730075836,0.033433396369218826,3.8898096084594727,7
2009-02-12 04:17:29+00:00,2454874.678817975,0.0,0.0,3,0,A,-144.6026611328125,-98.68001556396484,-52.695518493652344,60.66324234008789,49.21371078491211,60.55856704711914,-18.950057983398438,-17.252864837646484,-18.6890926361084,1,0.034741055220365524,0.03189707547426224,0.038181792944669724,6.200315952301025,6
2009-02-13 16:15:37+00:00,2454876.177512049,0.0,0.0,3,0,D,55.720821380615234,101.06306457519531,146.32569885253906,41.62102127075195,31.607759475708008,41.62354278564453,-16.117116928100586,-14.056806564331055,-16.15523910522461,1,0.038556650280952454,0.03753189370036125,0.03630627319216728,4.360054969787598,7
2009-02-15 03:15:22+00:00,2454877.6356791323,0.0,0.0,3,0,A,116.78330993652344,71.90331268310547,26.951814651489258,48.504920959472656,37.72538375854492,48.482322692871094,-17.998031616210938,-16.000043869018555,-17.579185485839844,0,0.03271432965993881,0.04106588289141655,0.04845993593335152,3.1128761768341064,7
2009-02-15 17:14:09+00:00,2454878.2181652435,0.0,0.0,3,0,D,-25.052915573120117,-69.86325073242188,-114.87232208251953,61.0850830078125,50.00696563720703,61.236454010009766,-18.99625015258789,-17.572649002075195,-18.791549682617188,0,0.03949308395385742,0.028497623279690742,0.03725023567676544,3.047147750854492,7
2009-02-16 16:53:33+00:00,2454879.203858762,0.0,0.0,3,0,D,-28.146873474121094,-73.0229721069336,-118.1392593383789,37.00117874145508,27.70026206970215,37.05424118041992,-14.956101417541504,-13.254559516906738,-15.14216136932373,0,0.035348422825336456,0.046338729560375214,0.037183962762355804,2.585963726043701,6
2009-02-17 04:14:00+00:00,2454879.6763980445,0.0,0.0,3,0,A,-144.98280334472656,-99.20487213134766,-53.3779411315918,57.36759948730469,45.963958740234375,57.2615966796875,-18.188737869262695,-16.774168014526367,-18.217802047729492,1,0.0372462123632431,0.03125392273068428,0.024937191978096962,5.250161647796631,7
2009-02-18 16:12:09+00:00,2454881.175113901,0.0,0.0,3,0,D,55.057918548583984,100.53590393066406,145.92774963378906,46.632938385009766,35.98712158203125,46.64356231689453,-16.709197998046875,-15.247049331665039,-16.71573829650879,1,0.0441540963947773,0.03453269228339195,0.043758682906627655,6.070096015930176,7
2009-02-20 03:11:55+00:00,2454882.6332808337,0.0,0.0,3,0,A,116.2283935546875,71.3513412475586,26.428396224975586,52.52327346801758,41.47502899169922,52.47581100463867,-18.11845588684082,-16.24819564819336,-18.1322021484375,0,0.03849495202302933,0.041553106158971786,0.03159944340586662,3.694139242172241,7
2009-02-20 17:10:44+00:00,2454883.2157885884,0.0,0.0,3,0,D,-25.600536346435547,-70.40752410888672,-115.39855194091797,58.11006546020508,47.00837707519531,58.253746032714844,-18.36991310119629,-16.44281768798828,-17.916120529174805,0,0.034044429659843445,0.031202202662825584,0.04129006713628769,4.477481842041016,6
2009-02-22 04:10:33+00:00,2454884.673999769,0.0,0.0,3,0,A,-145.36483764648438,-99.72367858886719,-54.04912567138672,53.71043395996094,42.43578338623047,53.5946159362793,-18.390539169311523,-16.695518493652344,-18.561973571777344,1,0.047256242483854294,0.038354549556970596,0.037507735192775726,5.433167457580566,6
2009-02-23 16:08:40+00:00,2454886.1726948153,0.0,0.0,3,0,D,54.39137649536133,100.01438903808594,145.5335693359375,51.10105895996094,40.0489501953125,51.10647201538086,-17.41869354248047,-15.956095695495605,-17.25670623779297,1,0.03720272704958916,0.028308724984526634,0.04168635606765747,5.8828206062316895,6
2009-02-25 03:08:29+00:00,2454887.6308925007,0.0,0.0,3,0,A,115.68058013916016,70.79352569580078,25.890031814575195,56.144020080566406,44.973331451416016,56.098575592041016,-18.156009674072266,-16.51434326171875,-17.853008270263672,0,0.03544526919722557,0.032854046672582626,0.038942161947488785,5.511786937713623,7
2009-02-25 17:07:17+00:00,2454888.2134013777,0.0,0.0,3,0,D,-26.14227867126465,-70.942626953125,-115.93262481689453,54.8072509765625,43.75750732421875,54.932472229003906,-17.449783325195312,-15.971027374267578,-17.675090789794922,0,0.0381583496928215,0.034958578646183014,0.02976084314286709,7.234679222106934,6
2009-02-27 04:07:04+00:00,2454889.6715842714,0.0,0.0,3,0,A,-145.7523651123047,-100.23928833007812,-54.708839416503906,49.591426849365234,38.60738754272461,49.492313385009766,-17.385028839111328,-15.807260513305664,-17.225425720214844,1,0.03376772627234459,0.027908409014344215,0.03847776725888252,2.9457008838653564,7
2009-02-28 16:05:12+00:00,2454891.170282952,0.0,0.0,3,0,D,53.72522735595703,99.49189758300781,145.14169311523438,55.0189323425293,43.74422836303711,55.029354095458984,-18.508852005004883,-16.884227752685547,-18.681615829467773,1,0.03870280459523201,0.030724601820111275,0.042760930955410004,6.6072611808776855,6
2009-03-02 03:05:02+00:00,2454892.6284988085,0.0,0.0,3,0,A,115.15025329589844,70.23957824707031,25.34743881225586,59.33740234375,48.12919998168945,59.2733268737793,-18.832162857055664,-17.631977081298828,-18.68538475036621,0,0.039897218346595764,0.031286582350730896,0.044373977929353714,5.642368316650391,7
2009-03-02 17:03:51+00:00,2454893.2110100235,0.0,0.0,3,0,D,-26.67007064819336,-71.47781372070312,-116.47637939453125,51.07843017578125,40.190067291259766,51.18983840942383,-17.181453704833984,-15.91860580444336,-17.3836612701416,0,0.04578496515750885,0.03175974637269974,0.03896331414580345,5.998226165771484,6
2009-03-04 04:03:37+00:00,2454894.669182547,0.0,0.0,3,0,A,-146.14749145507812,-100.76089477539062,-55.371883392333984,44.919273376464844,34.41594696044922,44.82781219482422,-16.49861717224121,-14.828423500061035,-16.699478149414062,1,0.043610282242298126,0.03765702247619629,0.03911192715167999,6.218505859375,6
2009-03-05 16:01:44+00:00,2454896.167881621,0.0,0.0,3,0,D,53.04805374145508,98.97412872314453,144.76113891601562,58.524391174316406,47.15138626098633,58.53939437866211,-17.917400360107422,-16.543903350830078,-18.121320724487305,1,0.03846076875925064,0.04069746658205986,0.03693933039903641,6.847024440765381,6
2009-03-06 03:22:12+00:00,2454896.640422697,0.0,0.0,3,0,A,117.91168975830078,73.00758361816406,27.95822525024414,38.95489501953125,29.305660247802734,38.93025588989258,-15.435445785522461,-13.690096855163574,-15.391739845275879,0,0.03216182440519333,0.04510736092925072,0.03624237701296806,4.546675682067871,7
2009-03-07 03:01:36+00:00,2454897.626119202,0.0,0.0,3,0,A,114.61954498291016,69.68885803222656,24.793609619140625,62.193660736083984,51.025978088378906,62.124656677246094,-18.357648849487305,-16.876407623291016,-18.34494972229004,0,0.02804657630622387,0.031066803261637688,0.03254568576812744,3.1352410316467285,7
2009-03-07 17:00:23+00:00,2454898.2086072345,0.0,0.0,3,0,D,-27.189708709716797,-72.01062774658203,-117.03165435791016,46.851810455322266,36.27127456665039,46.94390869140625,-16.657102584838867,-14.696456909179688,-16.212291717529297,0,0.03744702413678169,0.03993193060159683,0.03932095319032669,2.423346996307373,7
2009-03-09 04:00:08+00:00,2454899.66675963,0.0,0.0,3,0,A,-146.53916931152344,-101.27748107910156,-56.024696350097656,39.687461853027344,29.909603118896484,39.59938430786133,-15.876845359802246,-14.039752960205078,-15.809730529785156,1,0.03635843098163605,0.03727137669920921,0.03255107253789902,2.319969654083252,8
2009-03-10 15:58:15+00:00,2454901.1654598615,0.0,0.0,3,0,D,52.36316680908203,98.44918823242188,144.3812713623047,61.68775939941406,50.291778564453125,61.69668197631836,-19.044008255004883,-17.57709312438965,-19.235971450805664,1,0.042164504528045654,0.03402863070368767,0.047198183834552765,4.631488800048828,7
2009-03-11 03:18:45+00:00,2454901.63802338,0.0,0.0,3,0,A,117.3369369506836,72.45297241210938,27.459226608276367,44.06132888793945,33.71969985961914,44.034236907958984,-17.114572525024414,-15.261112213134766,-17.006513595581055,0,0.03954958915710449,0.03604259714484215,0.029587524011731148,4.196737766265869,7
2009-03-12 16:56:56+00:00,2454903.206211181,0.0,0.0,3,0,D,-27.686981201171875,-72.53301239013672,-117.59315490722656,42.151588439941406,32.09632873535156,42.226314544677734,-16.23038673400879,-14.557586669921875,-16.475175857543945,0,0.03508758544921875,0.030911987647414207,0.031024282798171043,1.1178312301635742,7
2009-03-13 04:17:26+00:00,2454903.6787750237,0.0,0.0,3,0,A,-144.60403442382812,-98.69322967529297,-52.707763671875,60.572879791259766,49.12128448486328,60.468536376953125,-18.806421279907227,-17.145479202270508,-18.84305191040039,1,0.029649624601006508,0.03290184587240219,0.03300698846578598,3.42620849609375,7
2009-03-14 16:15:34+00:00,2454905.1774786003,0.0,0.0,3,0,D,55.698951721191406,101.04287719726562,146.30751037597656,41.72837448120117,31.70201873779297,41.72976303100586,-16.076492309570312,-14.025949478149414,-15.993366241455078,1,0.038944143801927567,0.03616894781589508,0.042785946279764175,6.2143731117248535,6
2009-03-16 03:15:18+00:00,2454906.635633554,0.0,0.0,3,0,A,116.77247619628906,71.89374542236328,26.94468879699707,48.63564682006836,37.846038818359375,48.609317779541016,-17.15522575378418,-15.769769668579102,-16.78423309326172,0,0.044634152203798294,0.030665675178170204,0.044062890112400055,1.1690348386764526,8
2009-03-16 17:14:05+00:00,2454907.2181234495,0.0,0.0,3,0,D,-25.06927490234375,-69.87918853759766,-114.887939453125,61.038330078125,49.965972900390625,61.1962890625,-18.069189071655273,-16.973857879638672,-18.083927154541016,0,0.032442592084407806,0.037010934203863144,0.028786858543753624,2.681020736694336,7
2009-03-17 16:53:30+00:00,2454908.2038235073,0.0,0.0,3,0,D,-28.16205406188965,-73.03205108642578,-118.14991760253906,36.93791580200195,27.64960289001465,36.99216842651367,-14.857694625854492,-13.289926528930664,-15.011682510375977,0,0.03471449762582779,0.04283924773335457,0.03025771677494049,5.3486456871032715,5
2009-03-18 04:13:58+00:00,2454908.6763660423,0.0,0.0,3,0,A,-144.98358154296875,-99.21031951904297,-53.39089584350586,57.26371765136719,45.86189651489258,57.15642166137695,-17.673778533935547,-16.553699493408203,-17.73990821838379,1,0.04031102731823921,0.034925106912851334,0.03929821029305458,5.049712657928467,7
2009-03-19 16:12:06+00:00,2454910.175070093,0.0,0.0,3,0,D,55.036170959472656,100.51862335205078,145.9134063720703,46.71659469604492,36.06255340576172,46.726806640625,-16.27381134033203,-14.922649383544922,-16.50519561767578,1,0.040267135947942734,0.031108906492590904,0.044988006353378296,8.06149673461914,4
2009-03-21 03:11:52+00:00,2454911.6332467943,0.0,0.0,3,0,A,116.22103118896484,71.3421401977539,26.422277450561523,52.645042419433594,41.59065628051758,52.597843170166016,-17.28460121154785,-15.85267162322998,-17.06242561340332,0,0.033210787922143936,0.031110629439353943,0.034336987882852554,6.250091075897217,6
2009-03-21 17:10:39+00:00,2454912.2157366094,0.0,0.0,3,0,D,-25.61713981628418,-70.42001342773438,-115.41126251220703,58.08283615112305,46.98501205444336,58.2252311706543,-15.386133193969727,-13.655385971069336,-15.293573379516602,0,0.044016722589731216,0.031267087906599045,0.04678382724523544,2.527034282684326,7
2009-03-23 04:10:28+00:00,2454913.6739355447,0.0,0.0,3,0,A,-145.367919921875,-99.73042297363281,-54.06133270263672,53.59800720214844,42.32582473754883,53.48140335083008,-16.49964714050293,-15.338713645935059,-17.268524169921875,1,0.04587271809577942,0.037251707166433334,0.035273291170597076,4.013892650604248,7
2009-03-24 16:08:36+00:00,2454915.1726397923,0.0,0.0,3,0,D,54.376102447509766,99.99986267089844,145.52020263671875,51.142051696777344,40.085845947265625,51.146881103515625,-17.03448486328125,-15.647932052612305,-17.234722137451172,1,0.037891797721385956,0.03417918086051941,0.03205467760562897,6.853803634643555,6
2009-03-26 03:08:23+00:00,2454916.6308326046,0.0,0.0,3,0,A,115.67594909667969,70.78594970703125,25.88223648071289,56.23635482788086,45.06488037109375,56.1909294128418,-17.83275604248047,-16.749574661254883,-17.92066764831543,0,0.030891817063093185,0.031355977058410645,0.030757715925574303,5.6415534019470215,7
2009-03-26 17:07:12+00:00,2454917.21334485,0.0,0.0,3,0,D,-26.162124633789062,-70.96212768554688,-115.9521255493164,54.74235153198242,43.698753356933594,54.87403869628906,-17.27988624572754,-16.274459838867188,-17.375646591186523,0,0.03632841259241104,0.030403710901737213,0.03711940348148346,5.873552322387695,7
2009-03-28 04:06:59+00:00,2454918.6715242364,0.0,0.0,3,0,A,-145.75511169433594,-100.24461364746094,-54.71791076660156,49.47357177734375,38.500709533691406,49.37533187866211,-15.339334487915039,-12.935554504394531,-14.855876922607422,1,0.029589243233203888,0.03424457833170891,0.03795144706964493,1.21552574634552,8
2009-03-29 16:05:08+00:00,2454920.170231598,0.0,0.0,3,0,D,53.70304489135742,99.47618103027344,145.1280975341797,55.083641052246094,43.805755615234375,55.0936393737793,-16.078901290893555,-13.208112716674805,-15.74113941192627,1,0.028518619015812874,0.030400492250919342,0.032951101660728455,5.596794128417969,7
2009-03-31 03:04:57+00:00,2454921.6284423964,0.0,0.0,3,0,A,115.14459991455078,70.23622131347656,25.340513229370117,59.40772247314453,48.20389175415039,59.3468017578125,-16.510677337646484,-14.613814353942871,-16.067487716674805,0,0.03365085646510124,0.02829628251492977,0.031578633934259415,6.033864974975586,6
2009-03-31 17:03:44+00:00,2454922.2109339586,0.0,0.0,3,0,D,-26.68756675720215,-71.49461364746094,-116.49461364746094,51.012481689453125,40.12467956542969,51.12568664550781,-14.54100513458252,-12.773962020874023,-14.714908599853516,0,0.03062424249947071,0.031845878809690475,0.03109489195048809,6.688986778259277,5
2009-04-02 04:03:31+00:00,2454923.669115348,0.0,0.0,3,0,A,-146.14781188964844,-100.7668685913086,-55.37804412841797,44.800174713134766,34.313480377197266,44.70811462402344,-14.59583568572998,-12.32873821258545,-14.721920013427734,1,0.030863741412758827,0.03534042090177536,0.036211706697940826,3.589650869369507,7
2009-04-03 16:01:38+00:00,2454925.167801459,0.0,0.0,3,0,D,53.03071212768555,98.9542007446289,144.74391174316406,58.5943489074707,47.2147216796875,58.602508544921875,-16.204654693603516,-14.517038345336914,-16.337011337280273,1,0.032214146107435226,0.03033725917339325,0.03442992642521858,6.061386585235596,6
2009-04-04 03:22:07+00:00,2454925.6403670837,0.0,0.0,3,0,A,117.90557098388672,73.00352478027344,27.95047378540039,39.09032440185547,29.42102813720703,39.065372467041016,-13.032336235046387,-10.924042701721191,-13.033807754516602,0,0.031776197254657745,0.04687004163861275,0.027094880118966103,7.565257549285889,4
2009-04-05 03:01:30+00:00,2454926.6260476164,0.0,0.0,3,0,A,114.61341857910156,69.6758804321289,24.782041549682617,62.27670669555664,51.1103515625,62.20729446411133,-17.91863250732422,-16.11042022705078,-17.62942123413086,0,0.02675500512123108,0.03114495426416397,0.03288740664720535,3.6471776962280273,7
2009-04-05 17:00:17+00:00,2454927.208538901,0.0,0.0,3,0,D,-27.202808380126953,-72.02494049072266,-117.04700469970703,46.80691909790039,36.229976654052734,46.8997917175293,-13.6268310546875,-11.54775619506836,-14.03152847290039,0,0.04109210893511772,0.0396532267332077,0.03215983510017395,3.38407301902771,7
