,jd,lon,lat,sat,cyc,dir,azif,azim,azia,incf,incm,inca,sigf,sigm,siga,swath,kpf,kpm,kpa,mdis,num
2007-08-05 16:59:49+00:00,2454318.208208797,0.0,0.0,3,0,D,-27.236665725708008,-72.06036376953125,-117.08432006835938,46.42831039428711,35.889522552490234,46.51924514770508,-12.521927833557129,-10.986939430236816,-11.61571979522705,0,0.029636655002832413,0.03804792836308479,0.029670387506484985,6.260232448577881,6
2007-08-06 04:20:21+00:00,2454318.6807987504,0.0,0.0,3,0,A,-144.27423095703125,-98.22897338867188,-52.094539642333984,63.237693786621094,51.80281066894531,63.12827682495117,-13.2225980758667,-12.915541648864746,-14.48193359375,1,0.0328684002161026,0.02608504146337509,0.030738813802599907,2.712266683578491,7
2007-08-07 03:59:34+00:00,2454319.666366991,0.0,0.0,3,0,A,-146.578369140625,-101.32992553710938,-56.088802337646484,39.138526916503906,29.460140228271484,39.05296325683594,-11.360856056213379,-10.497086524963379,-12.376803398132324,1,0.02805381827056408,0.029856260865926743,0.02974284067749977,6.863424301147461,5
2007-08-07 16:18:28+00:00,2454320.179497755,0.0,0.0,3,0,D,56.27590560913086,101.50069427490234,146.6568603515625,36.872886657714844,27.628665924072266,36.88247299194336,-11.881357192993164,-9.87546443939209,-11.339180946350098,1,0.029598265886306763,0.03440120443701744,0.0310544241219759,0.25339657068252563,6
2007-08-08 15:57:41+00:00,2454321.1650662273,0.0,0.0,3,0,D,52.3010368347168,98.40526580810547,144.34689331054688,61.96185302734375,50.57300567626953,61.97023010253906,-13.798730850219727,-12.035568237304688,-12.897503852844238,1,0.03479715436697006,0.03434409573674202,0.028797373175621033,5.253274440765381,7
2007-08-09 03:18:11+00:00,2454321.6376363896,0.0,0.0,3,0,A,117.27767944335938,72.3941879272461,27.40842056274414,44.53669357299805,34.135536193847656,44.506290435791016,-12.003482818603516,-10.95987319946289,-12.094218254089355,0,0.03485644981265068,0.03834376111626625,0.035679467022418976,6.91434907913208,6
2007-08-09 17:17:00+00:00,2454322.2201440516,0.0,0.0,3,0,D,-24.581228256225586,-69.40196990966797,-114.43061828613281,63.338863372802734,52.32663345336914,63.50798034667969,-14.23865795135498,-13.071321487426758,-13.196078300476074,0,0.03500142693519592,0.03884701803326607,0.028798971325159073,3.3197226524353027,5
2007-08-10 16:56:24+00:00,2454323.205842859,0.0,0.0,3,0,D,-27.728553771972656,-72.57474517822266,-117.64042663574219,41.675804138183594,31.67828941345215,41.741485595703125,-12.231669425964355,-10.862432479858398,-11.832880973815918,0,0.03340049833059311,0.041421711444854736,0.032759711146354675,6.724442481994629,5
2007-08-11 04:16:53+00:00,2454323.678391783,0.0,0.0,3,0,A,-144.64508056640625,-98.74433135986328,-52.77780532836914,60.27096176147461,48.81564712524414,60.163734436035156,-13.108713150024414,-12.587113380432129,-14.250648498535156,1,0.029857587069272995,0.031036164611577988,0.02783980965614319,4.314663410186768,7
2007-08-12 16:15:02+00:00,2454325.177110093,0.0,0.0,3,0,D,55.64011001586914,100.99840545654297,146.27838134765625,42.20240783691406,32.09574508666992,42.197444915771484,-12.451547622680664,-10.931462287902832,-11.717031478881836,1,0.030913718044757843,0.03266404569149017,0.02802673541009426,5.590097427368164,6
2007-08-14 03:14:47+00:00,2454326.6352703595,0.0,0.0,3,0,A,116.72399139404297,71.8466567993164,26.90031623840332,48.96713638305664,38.154685974121094,48.93428039550781,-12.512763977050781,-12.120378494262695,-13.268531799316406,0,0.028901295736432076,0.031488366425037384,0.03413732349872589,6.264096260070801,6
2007-08-14 17:13:34+00:00,2454327.2177564357,0.0,0.0,3,0,D,-25.111902236938477,-69.92190551757812,-114.92647552490234,60.79875946044922,49.71418762207031,60.94961166381836,-14.240832328796387,-12.690910339355469,-12.32666015625,0,0.03454909101128578,0.03291626274585724,0.038875699043273926,6.2497477531433105,6
2007-08-15 16:52:58+00:00,2454328.2034552437,0.0,0.0,3,0,D,-28.171749114990234,-73.0511474609375,-118.17054748535156,36.75775909423828,27.49753189086914,36.80775833129883,-12.44820499420166,-10.955979347229004,-11.291327476501465,0,0.027595441788434982,0.041842177510261536,0.028560277074575424,5.9242730140686035,4
2007-08-16 04:13:26+00:00,2454328.6760041327,0.0,0.0,3,0,A,-145.01710510253906,-99.25468444824219,-53.44620132446289,56.99413299560547,45.597042083740234,56.884822845458984,-12.677456855773926,-12.382292747497559,-13.784729957580566,1,0.036625511944293976,0.031356971710920334,0.033531367778778076,7.158559322357178,6
2007-08-17 16:11:34+00:00,2454330.174700753,0.0,0.0,3,0,D,54.981468200683594,100.47860717773438,145.88160705566406,47.12169647216797,36.42026901245117,47.12464141845703,-13.095549583435059,-11.696624755859375,-12.396759033203125,1,0.027639778330922127,0.03783683106303215,0.031594567000865936,0.08725880086421967,9
2007-08-19 03:11:21+00:00,2454331.632882767,0.0,0.0,3,0,A,116.17224884033203,71.29225158691406,26.37297248840332,52.94797134399414,41.88471984863281,52.9024772644043,-12.706015586853027,-12.26767349243164,-13.783587455749512,0,0.029617952182888985,0.038000334054231644,0.03196793422102928,4.978895664215088,7
2007-08-19 17:10:09+00:00,2454332.2153905216,0.0,0.0,3,0,D,-25.65898323059082,-70.4593276977539,-115.4552001953125,57.8089714050293,46.7064094543457,57.94858932495117,-13.759510040283203,-12.969594955444336,-13.268597602844238,0,0.035697124898433685,0.03469846397638321,0.032273467630147934,6.527659893035889,6
2007-08-21 04:09:58+00:00,2454333.673594746,0.0,0.0,3,0,A,-145.40069580078125,-99.77400970458984,-54.11231231689453,53.28602600097656,42.03950881958008,53.17033767700195,-11.079845428466797,-10.001480102539062,-11.823275566101074,1,0.03328124061226845,0.03722427412867546,0.039260417222976685,5.110414505004883,7
2007-08-22 16:08:05+00:00,2454335.1722913897,0.0,0.0,3,0,D,54.32132339477539,99.9612045288086,145.4927215576172,51.492801666259766,40.40412902832031,51.49374008178711,-13.201828956604004,-11.434471130371094,-11.538999557495117,1,0.035979606211185455,0.03674928843975067,0.029926560819149017,4.133804798126221,7
2007-08-24 03:07:54+00:00,2454336.630494989,0.0,0.0,3,0,A,115.62889099121094,70.7388916015625,25.838890075683594,56.501258850097656,45.325706481933594,56.45224380493164,-13.169085502624512,-12.621582984924316,-13.56374454498291,0,0.027569839730858803,0.029769349843263626,0.035006068646907806,2.7323527336120605,7
2007-08-24 17:06:43+00:00,2454337.2130059265,0.0,0.0,3,0,D,-26.19698143005371,-70.99905395507812,-115.98871612548828,54.460819244384766,43.41794967651367,54.57826614379883,-11.114007949829102,-9.77258586883545,-10.91547679901123,0,0.03173486143350601,0.030189938843250275,0.02779468335211277,4.083693027496338,7
2007-08-26 04:06:30+00:00,2454338.6711852783,0.0,0.0,3,0,A,-145.7907257080078,-100.28995513916016,-54.77220153808594,49.13758087158203,38.19810485839844,49.03886032104492,-12.135061264038086,-10.911219596862793,-12.579959869384766,1,0.03650966286659241,0.037944622337818146,0.03462802618741989,4.899722099304199,7
2007-08-27 16:04:39+00:00,2454340.1699037272,0.0,0.0,3,0,D,53.66008377075195,99.44200134277344,145.10340881347656,55.363243103027344,44.07797622680664,55.37770080566406,-14.070121765136719,-12.433500289916992,-12.294478416442871,1,0.03091486543416977,0.0343610979616642,0.034082382917404175,5.096126079559326,7
2007-08-29 03:04:28+00:00,2454341.628107373,0.0,0.0,3,0,A,115.1000747680664,70.19010925292969,25.294145584106445,59.63105773925781,48.425655364990234,59.56237030029297,-13.873188018798828,-13.480984687805176,-14.40128231048584,0,0.02868429757654667,0.03455931320786476,0.031139608472585678,4.851012229919434,7
2007-08-29 17:03:17+00:00,2454342.2106182296,0.0,0.0,3,0,D,-26.724275588989258,-71.53494262695312,-116.53271484375,50.69643020629883,39.83487319946289,50.81229019165039,-11.805968284606934,-10.38464641571045,-11.338395118713379,0,0.03399810194969177,0.037578828632831573,0.03498484566807747,2.6003968715667725,7
2007-08-31 04:03:02+00:00,2454343.6687760884,0.0,0.0,3,0,A,-146.1799774169922,-100.80853271484375,-55.42745590209961,44.43703842163086,33.99706268310547,44.34398651123047,-12.155867576599121,-10.975129127502441,-12.551945686340332,1,0.04091203585267067,0.033308032900094986,0.03693980351090431,7.040193557739258,5
2007-09-01 16:01:11+00:00,2454345.167494387,0.0,0.0,3,0,D,52.98581314086914,98.9195327758789,144.7206573486328,58.818016052246094,47.451412200927734,58.834716796875,-14.269519805908203,-12.730091094970703,-12.654139518737793,1,0.030282361432909966,0.02913752943277359,0.026722336187958717,3.655590772628784,7
2007-09-02 03:21:39+00:00,2454345.6400457877,0.0,0.0,3,0,A,117.86299133300781,72.9629898071289,27.912979125976562,39.46918487548828,29.74130630493164,39.441322326660156,-12.10888957977295,-11.387076377868652,-12.562704086303711,0,0.03009352833032608,0.03483669087290764,0.032055407762527466,3.027888536453247,7
2007-09-03 03:01:02+00:00,2454346.62572257,0.0,0.0,3,0,A,114.57209014892578,69.63531494140625,24.73567008972168,62.466461181640625,51.30741500854492,62.39959716796875,-13.931278228759766,-13.500245094299316,-14.583381652832031,0,0.02935784123837948,0.027923855930566788,0.028463060036301613,7.044418811798096,6
2007-09-03 16:59:51+00:00,2454347.2082305215,0.0,0.0,3,0,D,-27.233665466308594,-72.05838775634766,-117.08069610595703,46.50514221191406,35.961612701416016,46.601837158203125,-13.431021690368652,-12.033137321472168,-12.328255653381348,0,0.03398802503943443,0.04049732908606529,0.040074095129966736,4.5101776123046875,7
2007-09-04 04:20:20+00:00,2454347.680798577,0.0,0.0,3,0,A,-144.2661590576172,-98.2164306640625,-52.08177947998047,63.267967224121094,51.833988189697266,63.1579704284668,-13.393791198730469,-13.386446952819824,-14.840811729431152,1,0.028939684852957726,0.03999316319823265,0.03217192366719246,5.838631629943848,7
2007-09-05 03:59:35+00:00,2454348.666388496,0.0,0.0,3,0,A,-146.5703582763672,-101.32427978515625,-56.087127685546875,39.16083908081055,29.47010612487793,39.07155990600586,-12.141780853271484,-11.44073486328125,-12.720746994018555,1,0.03327205777168274,0.03985103219747543,0.03247382491827011,6.667464733123779,5
2007-09-05 16:18:28+00:00,2454349.1794977435,0.0,0.0,3,0,D,56.27388000488281,101.5025863647461,146.65869140625,36.816715240478516,27.56536102294922,36.82671356201172,-12.790872573852539,-10.756394386291504,-11.84546947479248,1,0.03157190978527069,0.03875963017344475,0.03703979775309563,3.5358240604400635,5
2007-09-06 15:57:43+00:00,2454350.165087894,0.0,0.0,3,0,D,52.303443908691406,98.40460205078125,144.3484649658203,61.92966842651367,50.53816223144531,61.93967056274414,-14.991936683654785,-13.505410194396973,-12.738892555236816,1,0.03169381991028786,0.031453125178813934,0.02676328271627426,5.088055610656738,7
2007-09-07 03:18:13+00:00,2454350.6376580214,0.0,0.0,3,0,A,117.28602600097656,72.4044189453125,27.418848037719727,44.489288330078125,34.10525131225586,44.465484619140625,-11.071927070617676,-9.490307807922363,-11.516469955444336,0,0.04666980728507042,0.05296115204691887,0.046917181462049484,5.233646869659424,6
2007-09-07 17:17:00+00:00,2454351.2201440167,0.0,0.0,3,0,D,-24.583192825317383,-69.40319061279297,-114.43240356445312,63.36455535888672,52.35297775268555,63.53376770019531,-13.57668399810791,-12.635838508605957,-13.868694305419922,0,0.04014015570282936,0.048751167953014374,0.03269656002521515,3.0663444995880127,4
2007-09-08 16:56:24+00:00,2454352.205842813,0.0,0.0,3,0,D,-27.729461669921875,-72.57637023925781,-117.63945770263672,41.73017501831055,31.73015022277832,41.80557632446289,-12.424500465393066,-10.53406810760498,-11.947569847106934,0,0.03823886066675186,0.04400365799665451,0.03543264791369438,6.879571437835693,6
2007-09-09 04:16:53+00:00,2454352.6783916904,0.0,0.0,3,0,A,-144.6347198486328,-98.73406219482422,-52.76311492919922,60.311973571777344,48.86528396606445,60.205284118652344,-13.638521194458008,-13.108044624328613,-14.331583023071289,1,0.033287372440099716,0.02971457690000534,0.03450830653309822,4.822085857391357,7
2007-09-10 16:15:02+00:00,2454354.1771100005,0.0,0.0,3,0,D,55.64801025390625,101.00448608398438,146.2764434814453,42.13322067260742,32.03950500488281,42.134559631347656,-12.035918235778809,-10.657163619995117,-12.1513032913208,1,0.03189530596137047,0.03294626995921135,0.030765704810619354,5.805238246917725,6
2007-09-12 03:14:47+00:00,2454355.6352704056,0.0,0.0,3,0,A,116.7332534790039,71.85528564453125,26.908552169799805,48.95126724243164,38.13707733154297,48.92329406738281,-13.427964210510254,-12.097307205200195,-13.268105506896973,0,0.033790018409490585,0.040501661598682404,0.03253429755568504,7.518984794616699,4
2007-09-12 17:13:34+00:00,2454356.217756343,0.0,0.0,3,0,D,-25.1137752532959,-69.92265319824219,-114.92827606201172,60.818424224853516,49.73958969116211,60.97449493408203,-14.711565017700195,-13.057027816772461,-13.259198188781738,0,0.03574315086007118,0.03550972416996956,0.029774075374007225,6.218578815460205,6
2007-09-13 16:52:58+00:00,2454357.203455116,0.0,0.0,3,0,D,-28.177417755126953,-73.05683135986328,-118.17623901367188,36.75094223022461,27.496675491333008,36.80671691894531,-11.86751651763916,-10.310494422912598,-11.67931079864502,0,0.03053305298089981,0.04058419167995453,0.029391717165708542,6.71373987197876,3
2007-09-14 04:13:24+00:00,2454357.675982466,0.0,0.0,3,0,A,-145.0139923095703,-99.25116729736328,-53.43968963623047,56.992855072021484,45.5936393737793,56.88108444213867,-13.895419120788574,-13.142721176147461,-14.054447174072266,1,0.028750525787472725,0.04327943176031113,0.030641648918390274,5.133352756500244,6
2007-09-15 16:11:34+00:00,2454359.1747006024,0.0,0.0,3,0,D,54.98735427856445,100.47774505615234,145.88270568847656,47.06447982788086,36.37057113647461,47.072296142578125,-13.754805564880371,-12.175447463989258,-12.554327011108398,1,0.03686995804309845,0.03627834841609001,0.030216079205274582,4.1098480224609375,7
2007-09-17 03:11:19+00:00,2454360.6328612044,0.0,0.0,3,0,A,116.17839813232422,71.29840087890625,26.380434036254883,52.97444534301758,41.898170471191406,52.923336029052734,-13.534284591674805,-12.924076080322266,-14.35873031616211,0,0.025426872074604034,0.02863805927336216,0.03323916345834732,7.665738105773926,4
2007-09-20 16:08:05+00:00,2454364.1722912043,0.0,0.0,3,0,D,54.32624435424805,99.96044158935547,145.48939514160156,51.437232971191406,40.35684585571289,51.442317962646484,-13.974151611328125,-11.947994232177734,-12.346813201904297,1,0.03260612115263939,0.03478892892599106,0.031139662489295006,3.726148843765259,7
2007-09-22 03:07:52+00:00,2454365.6304735653,0.0,0.0,3,0,A,115.63949584960938,70.74996185302734,25.848533630371094,56.447757720947266,45.275394439697266,56.402992248535156,-14.095860481262207,-13.603096008300781,-14.53898811340332,0,0.03246089816093445,0.030569158494472504,0.034254927188158035,5.331064701080322,7
2007-09-22 17:06:41+00:00,2454366.212984005,0.0,0.0,3,0,D,-26.195749282836914,-70.9957504272461,-115.98574829101562,54.509483337402344,43.471290588378906,54.63739013671875,-14.6472806930542,-13.450704574584961,-13.8695707321167,0,0.03487749397754669,0.030106134712696075,0.03069286234676838,0.9266963601112366,7
2007-09-24 04:06:28+00:00,2454367.6711638896,0.0,0.0,3,0,A,-145.78114318847656,-100.28255462646484,-54.76576232910156,49.15217971801758,38.20841979980469,49.05681610107422,-13.050782203674316,-12.735599517822266,-14.43432331085205,1,0.037353403866291046,0.032321225851774216,0.031224284321069717,5.256374359130859,7
2007-09-25 16:04:37+00:00,2454369.169881818,0.0,0.0,3,0,D,53.66238784790039,99.44273376464844,145.10226440429688,55.31562423706055,44.02633285522461,55.325626373291016,-14.256783485412598,-13.123719215393066,-13.983343124389648,1,0.03154422342777252,0.03765616565942764,0.027918191626667976,4.397637367248535,7
2007-09-27 03:04:26+00:00,2454370.6280860305,0.0,0.0,3,0,A,115.10850524902344,70.19766235351562,25.304473876953125,59.61335754394531,48.40787124633789,59.54590606689453,-14.85639476776123,-14.428863525390625,-15.382229804992676,0,0.033160723745822906,0.03257821872830391,0.03524472564458847,4.254203796386719,7
2007-09-27 17:03:15+00:00,2454371.2105962737,0.0,0.0,3,0,D,-26.72505760192871,-71.53276062011719,-116.52894592285156,50.753116607666016,39.87862014770508,50.87010192871094,-13.911299705505371,-13.031173706054688,-13.92177963256836,0,0.031155390664935112,0.030872739851474762,0.03706134110689163,4.111357688903809,7
2007-09-29 04:03:00+00:00,2454372.6687547923,0.0,0.0,3,0,A,-146.17178344726562,-100.79747772216797,-55.41942596435547,44.486328125,34.03856658935547,44.39094543457031,-12.916951179504395,-12.37275218963623,-13.963264465332031,1,0.036910269409418106,0.03441203385591507,0.03468133881688118,5.335508346557617,7
2007-09-30 16:01:07+00:00,2454374.167450776,0.0,0.0,3,0,D,52.988677978515625,98.92406463623047,144.72247314453125,58.78083419799805,47.40083694458008,58.784423828125,-16.015398025512695,-14.677061080932617,-14.562370300292969,1,0.033537767827510834,0.029285302385687828,0.033453140407800674,5.57218599319458,7
2007-10-01 03:21:36+00:00,2454374.640002744,0.0,0.0,3,0,A,117.87288665771484,72.96907043457031,27.922489166259766,39.42189407348633,29.70220947265625,39.395450592041016,-13.532288551330566,-12.547019958496094,-13.924421310424805,0,0.03434127941727638,0.031475767493247986,0.0383925624191761,6.229301452636719,6
2007-10-02 03:01:00+00:00,2454375.625701262,0.0,0.0,3,0,A,114.58480834960938,69.64610290527344,24.750783920288086,62.43302536010742,51.274654388427734,62.366607666015625,-14.808423042297363,-14.639542579650879,-16.015928268432617,0,0.02611074037849903,0.031746018677949905,0.03494740650057793,4.588259220123291,7
2007-10-02 16:59:47+00:00,2454376.208186864,0.0,0.0,3,0,D,-27.230018615722656,-72.05293273925781,-117.07546997070312,46.59798049926758,36.04371643066406,46.692630767822266,-13.835905075073242,-12.979867935180664,-13.421525001525879,0,0.031065627932548523,0.03445752337574959,0.03422277048230171,7.7589287757873535,4
2007-10-03 04:20:19+00:00,2454376.6807773616,0.0,0.0,3,0,A,-144.26022338867188,-98.2126693725586,-52.07398223876953,63.263145446777344,51.83161926269531,63.1607551574707,-15.339571952819824,-14.692047119140625,-15.603729248046875,1,0.034610066562891006,0.025275591760873795,0.034111641347408295,1.7540013790130615,7
2007-10-04 03:59:32+00:00,2454377.666348172,0.0,0.0,3,0,A,-146.56134033203125,-101.31257629394531,-56.0698127746582,39.22016143798828,29.52168083190918,39.13340377807617,-13.114818572998047,-12.29869270324707,-13.897528648376465,1,0.03009650483727455,0.03754321485757828,0.026026682928204536,4.599856853485107,7
2007-10-04 16:18:26+00:00,2454378.1794757643,0.0,0.0,3,0,D,56.27544021606445,101.49808502197266,146.6520538330078,36.78841018676758,27.518550872802734,36.79840850830078,-13.256891250610352,-11.98423957824707,-12.686614990234375,1,0.03554489463567734,0.05097167193889618,0.03069138713181019,3.7548696994781494,5
2007-10-05 15:57:39+00:00,2454379.1650442136,0.0,0.0,3,0,D,52.30438232421875,98.40438079833984,144.34640502929688,61.89972686767578,50.50515365600586,61.90972900390625,-16.228069305419922,-14.45176887512207,-13.685215950012207,1,0.026550181210041046,0.0311074648052454,0.034381501376628876,0.5718392729759216,8
2007-10-06 03:18:09+00:00,2454379.637615093,0.0,0.0,3,0,A,117.29810333251953,72.41671752929688,27.426660537719727,44.45676803588867,34.07102966308594,44.42810821533203,-14.052776336669922,-12.971287727355957,-14.520183563232422,0,0.038002725690603256,0.03352353349328041,0.034913431853055954,4.026217937469482,7
2007-10-06 17:16:56+00:00,2454380.2201003823,0.0,0.0,3,0,D,-24.586313247680664,-69.40631103515625,-114.4350814819336,63.37340545654297,52.365447998046875,63.54281234741211,-16.845382690429688,-15.395013809204102,-14.498642921447754,0,0.02756599150598049,0.032813552767038345,0.03037075884640217,5.585466384887695,4
2007-10-07 16:56:21+00:00,2454381.205799167,0.0,0.0,3,0,D,-27.727060317993164,-72.57132720947266,-117.63557434082031,41.82716369628906,31.817956924438477,41.90032958984375,-13.538792610168457,-11.887029647827148,-12.837664604187012,0,0.034922510385513306,0.03765394166111946,0.038590844720602036,4.980230808258057,7
2007-10-08 04:16:51+00:00,2454381.6783704865,0.0,0.0,3,0,A,-144.62570190429688,-98.72212219238281,-52.753929138183594,60.32701873779297,48.874752044677734,60.22106170654297,-13.219621658325195,-11.494579315185547,-12.908419609069824,1,0.033247169107198715,0.037355389446020126,0.03145571053028107,6.041659832000732,6
2007-10-09 16:14:58+00:00,2454383.1770663545,0.0,0.0,3,0,D,55.646846771240234,101.00127410888672,146.27821350097656,42.06610870361328,31.98422622680664,42.062679290771484,-12.70417308807373,-10.547572135925293,-12.681777000427246,1,0.04376672953367233,0.042330291122198105,0.02936823107302189,4.563397407531738,7
2007-10-11 03:14:43+00:00,2454384.635227489,0.0,0.0,3,0,A,116.74021911621094,71.86234283447266,26.918128967285156,48.93269348144531,38.119598388671875,48.9005241394043,-14.44646167755127,-13.473917961120605,-14.641289710998535,0,0.03278712183237076,0.03446397930383682,0.03259597346186638,7.78359842300415,4
2007-10-11 17:13:30+00:00,2454385.2177127204,0.0,0.0,3,0,D,-25.111865997314453,-69.91777801513672,-114.92491149902344,60.870880126953125,49.80231475830078,61.02641677856445,-16.002864837646484,-14.487967491149902,-15.058401107788086,0,0.031014641746878624,0.027955733239650726,0.028618277981877327,4.952205181121826,7
2007-10-12 16:52:54+00:00,2454386.2034114935,0.0,0.0,3,0,D,-28.181880950927734,-73.05574798583984,-118.178955078125,36.79998016357422,27.542430877685547,36.852901458740234,-12.957880020141602,-11.469494819641113,-12.638715744018555,0,0.03102196753025055,0.041731785982847214,0.03477707505226135,6.8575005531311035,4
2007-10-13 04:13:21+00:00,2454386.6759395725,0.0,0.0,3,0,A,-145.00489807128906,-99.2426986694336,-53.43098831176758,57.00552749633789,45.608238220214844,56.896034240722656,-14.447446823120117,-13.958624839782715,-15.51259994506836,1,0.023476576432585716,0.026112807914614677,0.02804669924080372,3.757205009460449,7
2007-10-14 16:11:28+00:00,2454388.1746352897,0.0,0.0,3,0,D,54.989776611328125,100.48477172851562,145.88247680664062,46.989994049072266,36.2978630065918,46.995941162109375,-13.502409934997559,-11.457117080688477,-13.073840141296387,1,0.0322544127702713,0.03642963990569115,0.03164583444595337,6.13523006439209,6
2007-10-16 03:11:15+00:00,2454389.6328182993,0.0,0.0,3,0,A,116.18960571289062,71.30960845947266,26.39119529724121,52.9146614074707,41.851707458496094,52.868751525878906,-15.525030136108398,-14.332457542419434,-15.676483154296875,0,0.0281759575009346,0.03355393186211586,0.0333157554268837,4.433581352233887,7
2007-10-16 17:10:04+00:00,2454390.2153250934,0.0,0.0,3,0,D,-25.658031463623047,-70.4580307006836,-115.45120239257812,57.901512145996094,46.80701446533203,58.04478073120117,-15.62082576751709,-14.390242576599121,-14.940190315246582,0,0.03262573853135109,0.03056878037750721,0.027295894920825958,3.1827919483184814,7
2007-10-18 04:09:53+00:00,2454391.6735303476,0.0,0.0,3,0,A,-145.38633728027344,-99.75804138183594,-54.095218658447266,53.327571868896484,42.07632827758789,53.21757125854492,-11.956052780151367,-10.188297271728516,-11.995057106018066,1,0.04626014828681946,0.03751309961080551,0.04604095220565796,4.166327476501465,7
2007-10-19 16:08:00+00:00,2454393.172225938,0.0,0.0,3,0,D,54.330326080322266,99.96379089355469,145.49130249023438,51.36278533935547,40.288143157958984,51.367431640625,-14.743834495544434,-12.99329948425293,-14.09892749786377,1,0.037621915340423584,0.033347394317388535,0.03592970594763756,2.545701742172241,8
2007-10-21 03:07:49+00:00,2454394.630430695,0.0,0.0,3,0,A,115.65263366699219,70.76128387451172,25.861282348632812,56.42845916748047,45.25358963012695,56.37113571166992,-15.40841293334961,-15.041810989379883,-15.858698844909668,0,0.02940370887517929,0.035197965800762177,0.03187452256679535,3.8846373558044434,7
2007-10-21 17:06:36+00:00,2454395.212918727,0.0,0.0,3,0,D,-26.190444946289062,-70.99925994873047,-115.98926544189453,54.565399169921875,43.525821685791016,54.68989944458008,-15.19101619720459,-14.297320365905762,-15.268421173095703,0,0.02553342841565609,0.03447117283940315,0.03233818709850311,2.8184969425201416,7
2007-10-23 04:06:22+00:00,2454396.6710993177,0.0,0.0,3,0,A,-145.77207946777344,-100.26717376708984,-54.74840545654297,49.222999572753906,38.274837493896484,49.13116455078125,-15.71087646484375,-14.073968887329102,-15.859914779663086,1,0.03618538752198219,0.03455327823758125,0.03368904069066048,6.162198066711426,7
2007-10-24 16:04:32+00:00,2454398.169816621,0.0,0.0,3,0,D,53.66818618774414,99.4459228515625,145.10354614257812,55.258277893066406,43.971805572509766,55.26827621459961,-15.977619171142578,-14.902434349060059,-15.759264945983887,1,0.0322393998503685,0.024875910952687263,0.03039262816309929,4.091456890106201,7
2007-10-26 03:04:21+00:00,2454399.6280213664,0.0,0.0,3,0,A,115.1152572631836,70.20928192138672,25.313684463500977,59.59527587890625,48.398704528808594,59.52870178222656,-16.921789169311523,-15.993638038635254,-16.964929580688477,0,0.03281986713409424,0.030809681862592697,0.028270164504647255,3.4800381660461426,7
2007-10-26 17:03:09+00:00,2454400.2105310652,0.0,0.0,3,0,D,-26.717910766601562,-71.52647399902344,-116.5245132446289,50.83991241455078,39.961246490478516,50.95487594604492,-15.465763092041016,-14.152128219604492,-15.59833812713623,0,0.03513422980904579,0.032520901411771774,0.03199085220694542,5.987821102142334,6
2007-10-28 04:02:54+00:00,2454401.6686901394,0.0,0.0,3,0,A,-146.1628875732422,-100.78888702392578,-55.40699005126953,44.51848602294922,34.059322357177734,44.428707122802734,-15.331624984741211,-13.722949028015137,-15.658550262451172,1,0.03607118874788284,0.030735023319721222,0.030472829937934875,3.8815791606903076,7
2007-10-29 16:01:02+00:00,2454403.1673856257,0.0,0.0,3,0,D,52.994140625,98.92945861816406,144.72096252441406,58.71653747558594,47.33654022216797,58.72496032714844,-16.97664451599121,-15.582828521728516,-16.380882263183594,1,0.03200076147913933,0.027855560183525085,0.02964852936565876,1.8448630571365356,8
2007-10-30 03:21:30+00:00,2454403.6399380215,0.0,0.0,3,0,A,117.88722229003906,72.9866714477539,27.936405181884766,39.344295501708984,29.642528533935547,39.324947357177734,-14.552654266357422,-12.770838737487793,-14.371431350708008,0,0.027452923357486725,0.039536818861961365,0.028313441202044487,2.5041520595550537,7
2007-10-31 03:00:54+00:00,2454404.625636494,0.0,0.0,3,0,A,114.60021209716797,69.66209411621094,24.76454734802246,62.40200424194336,51.2376708984375,62.33200454711914,-16.80820083618164,-16.03143310546875,-17.293434143066406,0,0.025762012228369713,0.035867318511009216,0.027629010379314423,7.039642333984375,4
2007-10-31 16:59:41+00:00,2454405.208121725,0.0,0.0,3,0,D,-27.228681564331055,-72.05532836914062,-117.07597351074219,46.643798828125,36.0859489440918,46.740447998046875,-15.30028247833252,-13.84208869934082,-15.262870788574219,0,0.041624296456575394,0.03634621575474739,0.04103124141693115,5.9950852394104,6
2007-11-01 04:20:11+00:00,2454405.6806909265,0.0,0.0,3,0,A,-144.2493896484375,-98.19740295410156,-52.0565299987793,63.31248474121094,51.880855560302734,63.207393646240234,-17.79302978515625,-16.89841651916504,-17.62531280517578,1,0.027128612622618675,0.029673663899302483,0.030185414478182793,5.738874912261963,7
2007-11-02 03:59:25+00:00,2454406.6662616674,0.0,0.0,3,0,A,-146.54977416992188,-101.3011245727539,-56.059661865234375,39.29889678955078,29.590730667114258,39.2130012512207,-14.565605163574219,-13.113447189331055,-14.881134033203125,1,0.02925383299589157,0.04001576453447342,0.03392578661441803,6.400415420532227,7
2007-11-02 16:18:19+00:00,2454407.179388959,0.0,0.0,3,0,D,56.27192687988281,101.50138854980469,146.65284729003906,36.73118591308594,27.47147560119629,36.74118423461914,-14.28182315826416,-12.293661117553711,-14.2991361618042,1,0.03350302204489708,0.04297628626227379,0.03630959987640381,3.4249346256256104,4
